Feature,CompGroup.C.,BaseGroup.B.,NumSamplesInC,NumSamplesInB,SignedFC,Tstatistic,Parameter,Pvalue,X95.Conf.Int.1,X95.Conf.Int.2,MeanC,MeanB,NullValue.DifferenceInMeans,Alternative,Method,FDR
SESN3,SeverAD,Control,7,8,-1.72773663771889,-3.5378875342735,8.17714597342032,0.00737898583718104,-1.30114697703838,-0.276619665818766,1.74789642857143,2.53677975,0,two.sided,Welch Two Sample t-test,0.675445034777526
ZNF280B,SeverAD,Control,7,8,-1.90832837821711,-3.24026475423,11.5896789855282,0.00738505287414234,-1.56168172131246,-0.302937171544683,4.73986842857143,5.672177875,0,two.sided,Welch Two Sample t-test,0.675445034777526
TGFBR3,SeverAD,Control,7,8,1.50783752585792,3.20637185519695,12.1994948024089,0.00740009450420558,0.190603772184252,0.994358192101462,6.90952485714286,6.317043875,0,two.sided,Welch Two Sample t-test,0.675445034777526
SLC45A3,SeverAD,Control,7,8,1.27721537170187,3.24498346116713,11.481491513747,0.00740557272023162,0.11478953323303,0.591214109624113,3.16927257142857,2.81627075,0,two.sided,Welch Two Sample t-test,0.675445034777526
LMBR1,SeverAD,Control,7,8,-1.50462758619389,-3.23283574351946,11.6795779020654,0.00741677577057612,-0.987856854592458,-0.190956038264684,3.15558242857143,3.744988875,0,two.sided,Welch Two Sample t-test,0.675445034777526
CHD6,SeverAD,Control,7,8,-1.45131262416489,-3.19281091474991,12.4398947056025,0.00742335325698208,-0.902625123782251,-0.172091517717749,3.364241882,3.90160020275,0,two.sided,Welch Two Sample t-test,0.675445034777526
DGCR8,SeverAD,Control,7,8,1.263882775713,3.17720652773613,12.7214002105327,0.00745667802065533,0.107617582509212,0.568107738919359,4.02371328571429,3.685850625,0,two.sided,Welch Two Sample t-test,0.675445034777526
OSBPL10,SeverAD,Control,7,8,1.18549043107014,3.20224537569095,12.1876535220033,0.00746576402419884,0.0787410861740669,0.412226949540218,4.97971514285714,4.734231125,0,two.sided,Welch Two Sample t-test,0.675445034777526
CELF5,SeverAD,Control,7,8,-1.54595357953492,-3.25072714923648,11.3047085148114,0.00746927742178926,-1.05264118686419,-0.204352813135812,6.416267,7.044764,0,two.sided,Welch Two Sample t-test,0.675445034777526
MOB3B,SeverAD,Control,7,8,1.47183819661542,3.17803818415299,12.6208064247706,0.00751096050330069,0.177399482417756,0.937838678617958,3.29962546714286,2.742006386625,0,two.sided,Welch Two Sample t-test,0.675488890831678
EMC4,SeverAD,Control,7,8,-1.74017292673414,-3.41330167927263,9.13719575512294,0.0075408478860854,-1.32770892282708,-0.270752434315775,2.80846057142857,3.60769125,0,two.sided,Welch Two Sample t-test,0.675488890831678
FBXW7,SeverAD,Control,7,8,-1.73137152713349,-3.21425206135321,11.7987722220644,0.00758224458455882,-1.3297402145144,-0.254090464057025,7.85911728571429,8.651032625,0,two.sided,Welch Two Sample t-test,0.675488890831678
FAM205BP,SeverAD,Control,7,8,1.28133671494914,3.19694034277926,12.1091816036652,0.00759632103783877,0.114143976911893,0.601155308802393,2.36318414285714,2.0055345,0,two.sided,Welch Two Sample t-test,0.675488890831678
POLR3H,SeverAD,Control,7,8,-1.2734945659333,-3.23669771537692,11.3721872834679,0.00760536740976899,-0.585031579694004,-0.112554027448854,4.84600457142857,5.194797375,0,two.sided,Welch Two Sample t-test,0.675488890831678
ZBTB18,SeverAD,Control,7,8,-1.35961435570659,-3.15657081359679,12.9448225943799,0.00761021901252841,-0.746654979145256,-0.139740020854741,10.45583,10.8990275,0,two.sided,Welch Two Sample t-test,0.675488890831678
MTOR,SeverAD,Control,7,8,1.26419332905816,3.15299167513608,12.9998812007331,0.00762765284185733,0.106477099112868,0.569957115172846,3.06058385714286,2.72236675,0,two.sided,Welch Two Sample t-test,0.675488890831678
HS6ST2,SeverAD,Control,7,8,-1.61911560738609,-3.20755444420213,11.812740616432,0.00766567831532327,-1.16827394310403,-0.22213805689597,3.696401,4.391607,0,two.sided,Welch Two Sample t-test,0.675488890831678
UBR4,SeverAD,Control,7,8,1.18924863961646,3.36778793403531,9.49254632379508,0.00768562664384648,0.083409641989422,0.416691108010578,4.487583,4.237532625,0,two.sided,Welch Two Sample t-test,0.675488890831678
ZNF518A,SeverAD,Control,7,8,1.3550701126879,3.49257015043827,8.30363806396459,0.00770519515170901,0.150762946343306,0.725972053656693,4.344237,3.9058695,0,two.sided,Welch Two Sample t-test,0.675488890831678
DCLK1,SeverAD,Control,7,8,-1.65794160777865,-3.17274639487345,12.4459189727978,0.00770568773879668,-1.22830451538959,-0.230481877467554,7.51948142857143,8.248874625,0,two.sided,Welch Two Sample t-test,0.675488890831678
SDCCAG8,SeverAD,Control,7,8,1.63457962968898,3.20523059930508,11.7088049650875,0.00777858807987728,0.225686259635608,1.19215306179296,4.29471828571429,3.585798625,0,two.sided,Welch Two Sample t-test,0.675488890831678
RSU1,SeverAD,Control,7,8,1.19867093774017,3.14170216719234,12.9490443589037,0.00782805250072522,0.0815893904641533,0.441281930964418,3.54008728571429,3.278651625,0,two.sided,Welch Two Sample t-test,0.675488890831678
ATCAY,SeverAD,Control,7,8,-1.36309879034357,-3.34731516964398,9.56994530006773,0.00785884411948573,-0.746184321823782,-0.147595928176219,5.074983,5.521873125,0,two.sided,Welch Two Sample t-test,0.675488890831678
INPP5F,SeverAD,Control,7,8,-2.55654453983098,-3.48963422832451,8.20631769084566,0.00788269922133036,-2.24516716888611,-0.463223152542463,6.01997271428571,7.374167875,0,two.sided,Welch Two Sample t-test,0.675488890831678
PSLNR,SeverAD,Control,7,8,1.28521394142325,3.20693891724999,11.5436999932101,0.00788491907401963,0.114975251217326,0.609041820211245,2.60894328571429,2.24693475,0,two.sided,Welch Two Sample t-test,0.675488890831678
PCGF3,SeverAD,Control,7,8,-1.28387930981434,-3.23790084301662,11.0192292179457,0.00788648125965306,-0.605516274085063,-0.115502904486365,3.34550428571429,3.706013875,0,two.sided,Welch Two Sample t-test,0.675488890831678
HLA-G,SeverAD,Control,7,8,1.28040138527372,3.15404018074047,12.5524193633412,0.00790829572546319,0.111456332745702,0.601735952968584,3.05237914285714,2.695783,0,two.sided,Welch Two Sample t-test,0.675488890831678
CTNNA2,SeverAD,Control,7,8,-1.63368243547041,-3.14557413716885,12.7235890937476,0.00791879240969914,-1.1955431511974,-0.220711991659747,5.96731542857143,6.675443,0,two.sided,Welch Two Sample t-test,0.675488890831678
TUBG2,SeverAD,Control,7,8,-1.18366013029805,-3.30948759420939,9.95778985441826,0.00793066152304629,-0.407122333956806,-0.0793874517574804,4.23733585714286,4.48059075,0,two.sided,Welch Two Sample t-test,0.675488890831678
CASP2,SeverAD,Control,7,8,-1.22429790087833,-3.15240708907299,12.552048070977,0.00793306989354727,-0.492761654414046,-0.0911476313002405,3.22997385714286,3.5219285,0,two.sided,Welch Two Sample t-test,0.675488890831678
NIPSNAP3B,SeverAD,Control,7,8,-1.99494772973639,-3.34185632969419,9.56533973136967,0.00793500770341254,-1.66476945957883,-0.32793243327831,3.60259542857143,4.598946375,0,two.sided,Welch Two Sample t-test,0.675488890831678
TMCC3,SeverAD,Control,7,8,1.3071892603612,3.42014834669498,8.75689335279,0.00794001503980026,0.129764204472082,0.643171866956489,4.96174828571429,4.57528025,0,two.sided,Welch Two Sample t-test,0.675488890831678
RPL11,SeverAD,Control,7,8,1.57236566727011,3.26836042211564,10.4844725455591,0.00795548772791231,0.210582647366423,1.09529088834786,6.55341414285714,5.900477375,0,two.sided,Welch Two Sample t-test,0.675488890831678
ANXA6,SeverAD,Control,7,8,-1.43063616945599,-3.19785960277922,11.6114258791253,0.00796173238822491,-0.86998403825313,-0.163329604604014,4.03663342857143,4.55329025,0,two.sided,Welch Two Sample t-test,0.675488890831678
ARHGAP44,SeverAD,Control,7,8,-1.3429908894307,-3.24033690274636,10.8730013493211,0.00798265529522387,-0.714846659737038,-0.136052375977247,6.46600285714286,6.891452375,0,two.sided,Welch Two Sample t-test,0.675488890831678
KCNQ3,SeverAD,Control,7,8,-1.58169540940416,-3.19860011268926,11.5601025777385,0.00799231615427909,-1.11396019112176,-0.208983416021101,6.06651057142857,6.727982375,0,two.sided,Welch Two Sample t-test,0.675488890831678
GCDH,SeverAD,Control,7,8,1.29778231426759,3.14401283015672,12.5911458336137,0.00803307551874456,0.116795978866315,0.635300842562256,3.90349728571429,3.527448875,0,two.sided,Welch Two Sample t-test,0.675488890831678
GABRR2,SeverAD,Control,7,8,1.29879891928303,3.13683724872737,12.71846738021,0.00805532406279476,0.116826342345138,0.63752983622629,3.29872371428571,2.921545625,0,two.sided,Welch Two Sample t-test,0.675488890831678
KLF12,SeverAD,Control,7,8,-1.31813370191911,-3.14102126333616,12.6215519011857,0.00805772269761977,-0.673417235862917,-0.123576192708511,5.13993328571429,5.53843,0,two.sided,Welch Two Sample t-test,0.675488890831678
AFF4,SeverAD,Control,7,8,1.25527405774392,3.16984892723472,11.9887594751577,0.00808044559080723,0.102524719319436,0.553480030680565,6.75133,6.423327625,0,two.sided,Welch Two Sample t-test,0.675488890831678
HOPX,SeverAD,Control,7,8,-2.45182407297664,-3.25028781841426,10.5757017986024,0.00811988657839049,-2.17431853735752,-0.413392391213911,4.98598828571429,6.27984375,0,two.sided,Welch Two Sample t-test,0.675488890831678
FAM234B,SeverAD,Control,7,8,-2.11730358642192,-3.16014010137126,12.1290171783074,0.00812086458095594,-1.82750957721842,-0.336946708495861,5.28013385714286,6.362362,0,two.sided,Welch Two Sample t-test,0.675488890831678
SPTLC2,SeverAD,Control,7,8,1.1517627807324,3.14690541477692,12.4025391936418,0.00812197578366103,0.0632154323564418,0.344471781929274,6.93875985714286,6.73491625,0,two.sided,Welch Two Sample t-test,0.675488890831678
B3GALNT2,SeverAD,Control,7,8,-1.37559563282508,-3.14658172408918,12.3804603416187,0.00814282682917033,-0.777534636332489,-0.14257824523894,2.01179502271429,2.4718514635,0,two.sided,Welch Two Sample t-test,0.675488890831678
FAM102A,SeverAD,Control,7,8,1.1700409311428,3.14003021750567,12.5102931379538,0.00815081590074195,0.0700618730480374,0.383056126951963,4.593372,4.366813,0,two.sided,Welch Two Sample t-test,0.675488890831678
ZNF35,SeverAD,Control,7,8,1.384110226224,3.17142875208608,11.866368632847,0.00815114669740765,0.146375152637429,0.791542525933999,4.24086971428571,3.771910875,0,two.sided,Welch Two Sample t-test,0.675488890831678
NKAPD1,SeverAD,Control,7,8,-1.36634217928273,-3.19590333725882,11.4088274829741,0.00815671144659647,-0.759098176002253,-0.14153948310489,2.43354459457143,2.883863424125,0,two.sided,Welch Two Sample t-test,0.675488890831678
BEX4,SeverAD,Control,7,8,-1.82439161728566,-3.12526943665383,12.8147294131746,0.00816909470406521,-1.4679060483839,-0.266924844473242,5.92587642857143,6.793291875,0,two.sided,Welch Two Sample t-test,0.675488890831678
PGPEP1,SeverAD,Control,7,8,1.21974719089956,3.236278773198,10.7283496049709,0.00817409039307429,0.0910745346780592,0.482089786750514,5.33937228571429,5.052790125,0,two.sided,Welch Two Sample t-test,0.675488890831678
FBXL2,SeverAD,Control,7,8,-1.46816004927566,-3.13317876327413,12.6222969573452,0.00817817909267488,-0.937171258877398,-0.170847241122602,4.652267,5.20627625,0,two.sided,Welch Two Sample t-test,0.675488890831678
ZNF44,SeverAD,Control,7,8,1.46250928680791,3.15709609398668,12.1118930617222,0.00818000258956021,0.170333287183536,0.926558284245035,4.72177828571429,4.1733325,0,two.sided,Welch Two Sample t-test,0.675488890831678
FKBP1A,SeverAD,Control,7,8,-1.59244471333853,-3.18621676474059,11.5499348974567,0.00818321111267796,-1.13224746098937,-0.210239110439205,8.74487571428571,9.416119,0,two.sided,Welch Two Sample t-test,0.675488890831678
MRPL21,SeverAD,Control,7,8,1.27145585723329,3.3773675976227,8.97628165408828,0.00819184697937567,0.114315015618776,0.578647734381224,4.435103,4.088621625,0,two.sided,Welch Two Sample t-test,0.675488890831678
R3HDM1,SeverAD,Control,7,8,-1.72668219474724,-3.11505274762678,12.997361372805,0.00820727416328866,-1.3345137629812,-0.241491379875941,6.93342742857143,7.72143,0,two.sided,Welch Two Sample t-test,0.675488890831678
CYCS,SeverAD,Control,7,8,-1.51380747093079,-3.11446896497578,12.9978692753378,0.00821616536479569,-1.01312071995719,-0.183242744328526,6.99117614285714,7.589357875,0,two.sided,Welch Two Sample t-test,0.675488890831678
MOAP1,SeverAD,Control,7,8,-1.91851026238499,-3.15259500581423,12.1374724710873,0.00822963673738439,-1.58881223161324,-0.291160732672479,7.62075014285714,8.560736625,0,two.sided,Welch Two Sample t-test,0.675488890831678
SRCIN1,SeverAD,Control,7,8,-1.40626506684507,-3.17743140169647,11.6156415175583,0.0082611457591607,-0.830392246936004,-0.153344860206853,7.70455257142857,8.196421125,0,two.sided,Welch Two Sample t-test,0.675488890831678
ACTL7A,SeverAD,Control,7,8,1.28950424090972,3.1389127701919,12.3364861288532,0.00829345319943015,0.11296637304904,0.620666662665246,2.58321114285714,2.216394625,0,two.sided,Welch Two Sample t-test,0.675488890831678
CYP7A1,SeverAD,Control,7,8,-1.1717567222436,-3.26748065117539,10.1595100909982,0.00829529687552137,-0.384277080524278,-0.0730690623328648,1.38376242857143,1.6124355,0,two.sided,Welch Two Sample t-test,0.675488890831678
GFAP,SeverAD,Control,7,8,1.97072674428292,3.12112834749076,12.6183199839024,0.00837042426612132,0.299187413197311,1.65826808680269,7.433856,6.45512825,0,two.sided,Welch Two Sample t-test,0.675488890831678
ETV6,SeverAD,Control,7,8,1.30902484733125,3.3066465945291,9.58210115293076,0.00838899295817511,0.12515627930775,0.651828684977964,3.75553485714286,3.367042375,0,two.sided,Welch Two Sample t-test,0.675488890831678
FNBP4,SeverAD,Control,7,8,-1.21546574257232,-3.28911891965707,9.78948339612833,0.00839392043499794,-0.472768601557634,-0.09024986272808,1.83814114285714,2.119650375,0,two.sided,Welch Two Sample t-test,0.675488890831678
HINT1,SeverAD,Control,7,8,-1.73599769920327,-3.35255275521058,9.07174961984325,0.00839478163226884,-1.33206609633253,-0.259463975096043,6.53048871428571,7.32625375,0,two.sided,Welch Two Sample t-test,0.675488890831678
CFAP70,SeverAD,Control,7,8,1.54148344219579,3.24504185184077,10.3718559633436,0.00839695178054568,0.197717930954494,1.05092085475979,2.87632614285714,2.25200675,0,two.sided,Welch Two Sample t-test,0.675488890831678
FGF13,SeverAD,Control,7,8,-1.88566731492376,-3.5450358140647,7.48482398866603,0.00842806077919823,-1.51752824165467,-0.312622090809613,6.46417492214286,7.379250088375,0,two.sided,Welch Two Sample t-test,0.675488890831678
DNAJC10,SeverAD,Control,7,8,-1.56442289358486,-3.10815324680982,12.80544902008,0.00844742247301543,-1.09507982161853,-0.196181285524323,2.50397057142857,3.149601125,0,two.sided,Welch Two Sample t-test,0.675488890831678
CRH,SeverAD,Control,7,8,-1.47411679999172,-3.11473396427973,12.6460915867477,0.0084530003853814,-0.949269008428818,-0.170432670142611,2.12899528571429,2.688846125,0,two.sided,Welch Two Sample t-test,0.675488890831678
NTRK2,SeverAD,Control,7,8,-1.92388834273625,-3.09708433218953,12.9978515560547,0.00849575860763221,-1.60254005670094,-0.285510086156204,4.71976342857143,5.6637885,0,two.sided,Welch Two Sample t-test,0.675488890831678
CUL7,SeverAD,Control,7,8,1.27274315233143,3.21360462430879,10.7359443329443,0.00849893039020831,0.108920617543644,0.586961989599214,4.32721642857143,3.979275125,0,two.sided,Welch Two Sample t-test,0.675488890831678
PTPN13,SeverAD,Control,7,8,1.30656252032698,3.12600902333606,12.330777840294,0.00850144914087232,0.117689889780138,0.653862431648435,5.24104028571429,4.855264125,0,two.sided,Welch Two Sample t-test,0.675488890831678
LRTOMT,SeverAD,Control,7,8,1.50778237240839,3.1271864618453,12.2755814215959,0.00852396912206,0.180689536957385,1.00416688404262,4.57736401,3.9849357995,0,two.sided,Welch Two Sample t-test,0.675488890831678
ZNF677,SeverAD,Control,7,8,1.25016061829598,3.49579171862545,7.74888485510192,0.00854824503496379,0.108426282222159,0.535800640884984,2.50527801742857,2.183164555875,0,two.sided,Welch Two Sample t-test,0.675488890831678
PALM2AKAP2,SeverAD,Control,7,8,1.61426484996428,3.41162609405316,8.3845671566456,0.00857923576651736,0.227597963068754,1.15415663453839,4.49259845942857,3.801721160625,0,two.sided,Welch Two Sample t-test,0.675488890831678
PLXNB1,SeverAD,Control,7,8,1.61128113041882,3.09170246301633,12.9964357464736,0.00858518090958633,0.207300071822777,1.16911639246294,5.42632585714286,4.738117625,0,two.sided,Welch Two Sample t-test,0.675488890831678
LEF1,SeverAD,Control,7,8,1.35690681045584,3.20990765833123,10.695099019087,0.0085940239759583,0.13734627169742,0.743297014016867,5.29389714285714,4.8535755,0,two.sided,Welch Two Sample t-test,0.675488890831678
USP12,SeverAD,Control,7,8,-1.77383711183143,-3.49387958799371,7.73055809654433,0.00860388930314662,-1.37594913977369,-0.277797931654881,4.65308571428571,5.47995925,0,two.sided,Welch Two Sample t-test,0.675488890831678
SYN1,SeverAD,Control,7,8,-1.46058413419247,-3.47510907780005,7.86273523442902,0.00860833983145788,-0.910325763566078,-0.18276516500535,8.31365128571429,8.86019675,0,two.sided,Welch Two Sample t-test,0.675488890831678
PCLO,SeverAD,Control,7,8,-1.82655296601374,-3.13672188169018,11.9525322538345,0.00862163158780023,-1.47309554315236,-0.265151635419071,5.66373328571429,6.532856875,0,two.sided,Welch Two Sample t-test,0.675488890831678
KIF2A,SeverAD,Control,7,8,-1.52332416564466,-3.13729532976254,11.937694162631,0.00862429816878582,-1.02917607916559,-0.185269885120119,7.25081414285714,7.858037125,0,two.sided,Welch Two Sample t-test,0.675488890831678
FAAP20,SeverAD,Control,7,8,1.63123361519756,3.17060236433052,11.3088604256476,0.0086267269230898,0.217522126713023,1.19440469471555,4.15786228571429,3.451898875,0,two.sided,Welch Two Sample t-test,0.675488890831678
LYST,SeverAD,Control,7,8,1.20336882195572,3.20571040300246,10.7076959781108,0.00864523168426692,0.0830945658029081,0.451063201447092,1.763271491,1.496192607375,0,two.sided,Welch Two Sample t-test,0.675488890831678
BABAM2,SeverAD,Control,7,8,-1.37735556093702,-3.11206999301978,12.4269591147119,0.00865514444693171,-0.784057770871563,-0.139744300557008,2.31092371428571,2.77282475,0,two.sided,Welch Two Sample t-test,0.675488890831678
KCNJ6,SeverAD,Control,7,8,-1.46124751512072,-3.09778055540919,12.7503580962581,0.00865544273532956,-0.929575011514167,-0.164826131342975,4.46941042857143,5.016611,0,two.sided,Welch Two Sample t-test,0.675488890831678
KLHL15,SeverAD,Control,7,8,-1.50548403679563,-3.09682366830662,12.7087907971299,0.00870083564954529,-1.00293584836141,-0.177518973067161,2.60183671428571,3.192064125,0,two.sided,Welch Two Sample t-test,0.675488890831678
SLC66A2,SeverAD,Control,7,8,-1.31333827154657,-3.35468518592388,8.8215052877881,0.00870313536248228,-0.659230354988767,-0.127246752154087,8.00304357142857,8.396282125,0,two.sided,Welch Two Sample t-test,0.675488890831678
CD84,SeverAD,Control,7,8,1.28810252583925,3.09161422404018,12.8004929734555,0.0087223612126632,0.10961363084375,0.620881226299107,2.30870942857143,1.943462,0,two.sided,Welch Two Sample t-test,0.675488890831678
HIGD2A,SeverAD,Control,7,8,1.55195120291332,3.09971811269186,12.6099024759247,0.00872405626647004,0.190761025831785,1.07740536702536,3.72059557142857,3.086512375,0,two.sided,Welch Two Sample t-test,0.675488890831678
MTPN,SeverAD,Control,7,8,-1.73143412609279,-3.09661751134742,12.6607110145209,0.00873876526844007,-1.34599599658165,-0.237939003418354,8.626434,9.4184015,0,two.sided,Welch Two Sample t-test,0.675488890831678
FLNA,SeverAD,Control,7,8,1.30747252024358,3.14027764790586,11.7371371175533,0.0087397940586137,0.117753267648596,0.655807982351404,3.821269,3.434488375,0,two.sided,Welch Two Sample t-test,0.675488890831678
RIT2,SeverAD,Control,7,8,-1.40816493317239,-3.11119025821707,12.3314772746572,0.00874116733971632,-0.838615031117117,-0.149017611740025,1.77540842857143,2.26922475,0,two.sided,Welch Two Sample t-test,0.675488890831678
TBXA2R,SeverAD,Control,7,8,1.28918865067859,3.0812640834764,12.9722997255241,0.00877602641189382,0.109468896728947,0.623457888985337,4.45002614285714,4.08356275,0,two.sided,Welch Two Sample t-test,0.675488890831678
FCN3,SeverAD,Control,7,8,1.2473071916267,3.08565084580426,12.8264249977184,0.00880400107161502,0.0952949178073246,0.542338725049818,3.39337757142857,3.07456075,0,two.sided,Welch Two Sample t-test,0.675488890831678
SYT1,SeverAD,Control,7,8,-2.74636758036711,-3.22185045880939,10.3060483940875,0.00880916247476768,-2.46146411486044,-0.453585349425269,6.40869214285714,7.866216875,0,two.sided,Welch Two Sample t-test,0.675488890831678
PTPRM,SeverAD,Control,7,8,-1.31802958134722,-3.12498750184054,11.9480161105876,0.00881489910159379,-0.676278416435239,-0.120487083564762,4.576972,4.97535475,0,two.sided,Welch Two Sample t-test,0.675488890831678
PTK7,SeverAD,Control,7,8,-1.19699185704242,-3.16756592650555,11.1509124180974,0.00881651200969594,-0.439369671539334,-0.0794570042106654,1.437320895,1.696734232875,0,two.sided,Welch Two Sample t-test,0.675488890831678
RBL2,SeverAD,Control,7,8,1.56999651548419,3.1802877138058,10.9050555568451,0.00884663075043173,0.1999093727604,1.10161334152531,4.54518585714286,3.8944245,0,two.sided,Welch Two Sample t-test,0.676594711737363
FAM168A,SeverAD,Control,7,8,1.33050885049267,3.13361984251624,11.6839515080034,0.0088921482428142,0.124667082047472,0.699289132238242,5.59493985714286,5.18296175,0,two.sided,Welch Two Sample t-test,0.676806163712975
UBE2V2,SeverAD,Control,7,8,-1.62945607748053,-3.26148897651456,9.67461898372666,0.00892647557592145,-1.18780900976979,-0.220971918801641,3.15675028571429,3.86114075,0,two.sided,Welch Two Sample t-test,0.676806163712975
RAC1,SeverAD,Control,7,8,-1.38696371627102,-3.07005426422448,12.9732100674867,0.00896660616193737,-0.804092559524249,-0.139767533404324,7.58668725128571,8.05861729775,0,two.sided,Welch Two Sample t-test,0.676806163712975
YIF1B,SeverAD,Control,7,8,1.72309498540061,3.06858969839016,12.9802225381316,0.00898698313915315,0.232254198045517,1.3377502662402,3.72911585714286,2.944113625,0,two.sided,Welch Two Sample t-test,0.676806163712975
YTHDC1,SeverAD,Control,7,8,1.27854108195421,3.14359315865776,11.3640427843946,0.00900811937877691,0.107263199225449,0.601733836488836,5.64763914285714,5.293140625,0,two.sided,Welch Two Sample t-test,0.676806163712975
FCER2,SeverAD,Control,7,8,1.37658687584781,3.09064772108224,12.4058114547845,0.00902833304553361,0.137212620440037,0.784978700988534,3.27833028571429,2.817234625,0,two.sided,Welch Two Sample t-test,0.676806163712975
MTMR9,SeverAD,Control,7,8,-1.47698544300798,-3.12320665676659,11.6750411530422,0.0090712944212137,-0.956390807434833,-0.168920406850881,3.46033114285714,4.02298675,0,two.sided,Welch Two Sample t-test,0.676806163712975
LMLN,SeverAD,Control,7,8,-1.5404376457005,-3.07323248870392,12.7452962622996,0.00907430968421272,-1.06241724506886,-0.184263326359711,3.78087971428571,4.40422,0,two.sided,Welch Two Sample t-test,0.676806163712975
EIF4G3,SeverAD,Control,7,8,-1.48485694676967,-3.08406949887193,12.4754798053298,0.00908784138822553,-0.971545993782533,-0.169101899074609,5.73685842857143,6.307182375,0,two.sided,Welch Two Sample t-test,0.676806163712975
FOLR1,SeverAD,Control,7,8,1.22341701839564,3.13719003632175,11.390381553188,0.00908944628654914,0.0876658684558046,0.494166631544196,12.78091,12.48999375,0,two.sided,Welch Two Sample t-test,0.676806163712975
STAU2,SeverAD,Control,7,8,-1.8256443707583,-3.06294721811177,12.956530456777,0.00910175272239152,-1.48112171284552,-0.255689808475905,2.08828339971429,2.956689160375,0,two.sided,Welch Two Sample t-test,0.676806163712975
PLCE1,SeverAD,Control,7,8,1.17298094893684,3.09317071240057,12.2536154265218,0.00910310602714786,0.0684137281230396,0.391945435698389,1.94917257328571,1.718992991375,0,two.sided,Welch Two Sample t-test,0.676806163712975
UBE2QL1,SeverAD,Control,7,8,-1.82160094677767,-3.34292715567532,8.64132882035898,0.00912703193947838,-1.454417486516,-0.275996406341141,4.48430542857143,5.349512375,0,two.sided,Welch Two Sample t-test,0.676806163712975
ZMYND8,SeverAD,Control,7,8,1.33405380752751,3.06555105371334,12.8453892795326,0.00913552088700427,0.122421626809662,0.709212087476052,3.28998085714286,2.874164,0,two.sided,Welch Two Sample t-test,0.676806163712975
ODF3B,SeverAD,Control,7,8,1.31306266351519,3.05761186185668,12.9996643341463,0.00916499068109972,0.115304602296598,0.670566933417687,5.15117014285714,4.758234375,0,two.sided,Welch Two Sample t-test,0.676806163712975
TMEM19,SeverAD,Control,7,8,-1.84300556671636,-3.261586122429,9.47335400555904,0.0091730782450822,-1.48920800661472,-0.274912850528133,4.31045957142857,5.19252,0,two.sided,Welch Two Sample t-test,0.676806163712975
HBE1,SeverAD,Control,7,8,1.37154261288888,3.10827819944544,11.8448261733569,0.00917797040768628,0.135832413720263,0.775766479136879,2.33923757142857,1.883438125,0,two.sided,Welch Two Sample t-test,0.676806163712975
DNAJC8,SeverAD,Control,7,8,-1.29575482676352,-3.08282558088169,12.3594471700589,0.00919835343542718,-0.637124321611546,-0.11046121410274,5.07803485714286,5.451827625,0,two.sided,Welch Two Sample t-test,0.676806163712975
CCNDBP1,SeverAD,Control,7,8,-1.3903078565571,-3.13706478414554,11.2476355987217,0.00922174408631265,-0.808057412941685,-0.142751337058315,4.119713,4.595117375,0,two.sided,Welch Two Sample t-test,0.676806163712975
SV2A,SeverAD,Control,7,8,-1.42480014801736,-3.2591865728849,9.46285305971949,0.0092226892199504,-0.862645135064216,-0.158874007792927,6.57192942857143,7.082689,0,two.sided,Welch Two Sample t-test,0.676806163712975
SLC2A13,SeverAD,Control,7,8,-1.74772500573924,-3.11592312122309,11.559256560586,0.0092945217901036,-1.37110083865008,-0.239855567564202,8.38729979314286,9.19277799625,0,two.sided,Welch Two Sample t-test,0.676806163712975
RGMB,SeverAD,Control,7,8,-1.41954569079845,-3.24030131072705,9.60951724096355,0.00932714254033197,-0.854903112805217,-0.155955458623354,4.47057871428571,4.976008,0,two.sided,Welch Two Sample t-test,0.676806163712975
CSE1L,SeverAD,Control,7,8,-1.45777408690847,-3.13624898516778,11.1469075557921,0.0093298100922265,-0.924764281687046,-0.162770039741525,7.66698171428571,8.210748875,0,two.sided,Welch Two Sample t-test,0.676806163712975
MUC1,SeverAD,Control,7,8,1.36424006340127,3.06767268007323,12.5311116470451,0.00933125088719957,0.131326146124235,0.764868925304335,7.06536228571429,6.61726475,0,two.sided,Welch Two Sample t-test,0.676806163712975
ADAM23,SeverAD,Control,7,8,-1.48947892871394,-3.04753925217594,12.9907248728164,0.0093507389574332,-0.982312458338546,-0.167302970232882,4.32815528571429,4.902963,0,two.sided,Welch Two Sample t-test,0.676806163712975
DESI2,SeverAD,Control,7,8,1.41926498441742,3.24290056609783,9.55017231963828,0.0093613725303297,0.155839871508893,0.854448075455392,2.83703559685714,2.331891623375,0,two.sided,Welch Two Sample t-test,0.676806163712975
MRPL22,SeverAD,Control,7,8,-1.37318497995716,-3.10152602300975,11.7610872212092,0.00936459322712178,-0.779662258347297,-0.135389705938418,4.73296214285714,5.190488125,0,two.sided,Welch Two Sample t-test,0.676806163712975
ALDH1L1,SeverAD,Control,7,8,1.62849229390686,3.04949451736753,12.9120515281158,0.0093721548967643,0.204781416003922,1.20229236971036,5.37067714285714,4.66714025,0,two.sided,Welch Two Sample t-test,0.676806163712975
FBXO32,SeverAD,Control,7,8,1.41224826879173,3.09499018065216,11.8638971783672,0.0093897821125779,0.146969261722998,0.849018202562717,3.13381385714286,2.635820125,0,two.sided,Welch Two Sample t-test,0.676806163712975
